"excludedGroup","parms"
0,0.05344408127991
0,0.02860212802304
0,0.08695953239568
0,0.03265598603367
0,0.02069592716904
0,0.06841900765284
0,0.0370240426747
0,0.02755596976284
0,0.02696885528559
0,3.43388464815875
0,0.03137528412924
0,0.02230857807094
0,0.02248248923725
0,0.04974861018758
0,30.9686848500442
0,0.00797301395405
0,-0.1012199950121
0,0.00241073808641
0,-0.0038790237316
0,0.00011807809368
0,0.23063357686469
0,0.01245188409324
0,0.00488691969131
0,-0.073309471027
0,0.0063791811461
0,0.00761936515214
0,0.00794862381188
0,0.26283169648177
0,-0.0165118139255
0,-0.0145385473138
0,-0.0132821711011
0,-4.7330723720496
0,-0.0234383569208
0,0.00662759284878
0,5.001969716e-05
0,7.7416537069537
0,-0.0139744531882
0,-0.0076462512893
0,-0.0128272481177
0,-0.0525314185891
0,-55.912658264729
0,-0.0030318555146
0,0.00237258976033
0,0.06655939953316
0,139.812366851358
0,-0.0058477774599
0,-0.0755899682322
0,-0.0050173803251
0,-0.006872738853
0,-0.0048612051278
0,0.10229588357517
0,8.756485783e-05
0,0.00445017630394
0,0.00062354247679
0,0.09762887440216
0,-0.0119749929521
0,-0.0071577019458
0,-0.0596022251117
0,-0.0097120461041
0,-0.0080847445374
0,-0.0017670604052
0,0.08421944870381
0,0.00473488309085
0,0.00510003989272
0,0.00135759323785
0,0.09205386041969
0,-0.0167129544239
0,-0.0137264966049
0,-0.0124113018586
0,-5.7989585290085
0,-0.0304672144947
0,0.00396560049038
0,-0.0018329021903
0,7.59043599528361
0,0.04803743105843
0,0.00388531834793
0,0.00438845864384
0,11.9034161633481
0,-0.0104210842982
0,-0.0070043816513
0,-0.0076100167766
0,-0.0103157378709
0,-35.127745862058
0,-0.0013671407301
0,-0.0028981224325
0,-0.0055981210291
0,61.4094714577238
0,0.0012235324538
0,0.00249298533889
0,0.00904383959621
0,43.698938084652
0,-0.0025807704522
0,0.0088008279246
0,-0.0021239624572
0,-0.0068645814283
0,-0.0028077344884
0,0.12920129665336
0,0.00149141212417
0,0.0051861127428
0,0.00396149599654
0,-0.0419174675372
0,0.00088226124711
0,0.00402151152309
0,-0.0005579376809
0,0.36307290006209
0,0.02810056449503
0,0.01569333544647
0,-0.0230484964481
0,0.02028487856832
0,0.02195614012141
0,0.00792853737123
0,0.46733695126466
0,-0.0095983209543
0,-0.0211551020134
0,-0.0026710564608
0,-0.0031371870196
0,-0.0081125904439
0,-0.0089883554759
0,0.00182365778344
0,1.64338367145276
0,-0.0207699607462
0,-0.010100066851
0,-0.0147348554273
0,3.63061179705686
0,-0.0057043895497
0,-0.0067414711124
0,-0.0046317722747
0,-2.3682960580856
0,0.03912596446601
0,0.00204566961002
0,0.00524473360981
0,-9.0358197953994
0,0.00309843792901
0,0.00115161824513
0,-0.0141207462436
0,12.24121142083
0,-0.0311200682004
0,-0.0108394571345
0,-0.0244834598339
0,-0.0742141834524
0,-0.8539391703798
0,-0.0153315788233
0,0.00131677850075
0,0.14558711328225
0,71.1089708925755
0,0.0006740315998
0,0.009749881246
0,0.07030438283692
0,-6.5065553159804
0,0.00617789924025
0,-0.0289758905797
0,0.12215430515678
0,135.011019939401
0,-0.2197066425146
0,-0.1493167240988
0,-0.1457470966382
0,-0.1665700609823
0,-0.1406148201787
0,0.02130563872831
0,-0.0618734283148
0,0.0720665660395
0,0.06516370356644
0,0.04412416796866
0,0.0546937101036
0,0.07316952460926
0,0.04468630217776
0,0.06275636405103
0,-0.1319792633461
0,0.09348813301061
0,0.15055643835167
0,1.08721123068894
0,-0.2078981767599
0,-0.1196345659159
0,-0.1567145328016
0,-0.1619939573562
0,-0.135921153459
0,-0.0425998639903
0,-0.01165164836
0,0.07202331628362
0,0.05397234505773
0,0.02335382858151
0,0.06926393244931
0,0.07384971787282
0,0.04539902114081
0,0.0104189760903
0,-0.0646401877251
0,0.09299275115856
0,0.13167807620463
0,0.95607616221342
0,0.94767180122396
0,-0.2380127612043
0,-0.1136749376554
0,-0.1515536680837
0,-1.9439135903885
0,0.0113331738415
0,-0.0884212077547
0,-0.0792314054136
0,3.81684650683825
0,-0.1011408775106
0,0.01670301545961
0,0.05641157372711
0,2.93448565790054
0,-0.0493281035069
0,-0.0010662604178
0,-0.1466939889782
0,0.0570256713149
0,0.24935958544651
0,1.1244616342885
0,1.04787901762226
0,6.33720321815923
0,-0.2449588734753
0,-0.128722944358
0,-0.1632099430223
0,-0.1403515933651
0,-42.3525239968
0,-0.0682346114349
0,-0.0731336610458
0,0.04465184509779
0,104.49321717185
0,0.02096228987126
0,0.05973547209511
0,0.06275053481783
0,49.1806957507145
0,0.01562835713853
0,-0.1527887425273
0,0.13962687228702
0,37.1325137277474
0,1.14393540370044
0,1.07730947847087
0,1.3856536376064
0,130.754502789374
0,0.16795975901911
0,0.07881747826858
0,0.10790003846399
0,0.11500569190005
0,0.09920505295368
0,0.00213206465365
0,0.05441577105023
0,-0.0448424713436
0,-0.0523609198597
0,-0.0171737672268
0,-0.0416860683686
0,-0.048042079528
0,-0.0316682731976
0,-0.0941951900229
0,0.10370296674684
0,-0.0765800181991
0,-0.1357947100133
0,-0.9119702072578
0,-0.7446878952904
0,-0.9364521286482
0,-0.9214377439867
0,0.9657680640074
0,0.13590261585035
0,0.07312214527427
0,0.09045535565196
0,0.10257649266465
0,0.08711267485949
0,0.03824497557221
0,0.00489882052497
0,-0.0425116767904
0,-0.0258544289259
0,-0.0119397909512
0,-0.0508996864355
0,-0.046578474306
0,-0.0290450232237
0,-0.0049017306535
0,0.01346917391657
0,-0.0601763724984
0,-0.0768888510627
0,-0.6350344767135
0,-0.6627152453781
0,-0.7159046796925
0,-0.7195411014045
0,0.51045305436012
0,0.56929870918337
0,0.19464032097902
0,0.00774433852552
0,0.08990239008791
0,3.55901440124411
0,-0.5196930925411
0,0.22280147306226
0,0.11906568939781
0,-8.561840132882
0,0.71037906374108
0,0.02194123696679
0,-0.035449010268
0,-7.2384164600204
0,0.30454333514469
0,0.05413251193715
0,0.13645216737323
0,0.7178695975225
0,-0.2032662743135
0,-0.9816874984171
0,-0.8792307807782
0,-19.586504685406
0,-1.629996819166
0,1.03353075105283
0,0.68817419379239
0,79.2600182202226
0,0.25013644910234
0,0.09188406505866
0,0.16058018476296
0,-0.0573576313713
0,101.997775860817
0,0.1286507710632
0,0.08939126846966
0,0.13972551923329
0,-268.01159855202
0,-0.00319855616
0,-0.0563667936319
0,0.04477110352072
0,-134.04833817102
0,-0.0178006029173
0,0.15871079743141
0,-0.2258748940883
0,-89.136350090227
0,-1.181930684194
0,-1.124436691053
0,-1.9995696882253
0,-393.62265520985
0,1.04189583103503
0,0.77276465037515
0,4.2338359532276
0,1314.86167325285
